# Priors: uniform; runs: 100000; steps: 1000
# Which arm is restricted: randomize
# q: 0.55
index,comp_succ,comp_inc,diss_succ,diss_inc,cond_succ,cond_inc,hybrid_succ,hybrid_inc
21439,1,1,4,,1,,1,
21440,14,1,48,,7,,13,
21441,1,1,214,,7,,387,
21442,1,1,66,,12,,292,
21443,1,1,4,,27,,1,
21444,1,1,1,,88,,134,
21445,1,1,3,,3,,32,
21446,1,5,1,,1,,15,
21447,1,1,776,,1,,1,
21448,1,1,20,,4,,1,
21449,8,1,214,,99,,113,
21450,1,257,43,,35,,1,
21451,1,5,159,,1,,1,
21452,1,1,1,,1,,138,
21453,5,1,6,,69,,1,
21454,1,84,1,,26,,6,
21455,26,10,16,,5,,88,
21456,1,7,102,,16,,1,
21457,6,1,50,,1,,34,
21458,1,1,1,,142,,1,
21459,23,1,1,,6,,9,
21460,11,1,39,,5,,17,
21461,3,34,38,,1,,1,
21462,1,12,4,,1,,1,
21463,4,1,157,,17,,1,
21464,1,1,354,,185,,10,
21465,1,4,197,,1,,1,
21466,1,3,75,,33,,4,
21467,3,1,124,,4,,34,
21468,1,17,6,,1,,17,
21469,1,1,1,,1,,1,
21470,1,1,6,,32,,118,
21471,4,9,236,,1,,70,
21472,20,19,49,,250,,3,
21473,1,1,79,,18,,10,
21474,1,5,8,,17,,159,
21475,1,1,11,,475,,20,
21476,4,33,342,,6,,322,
21477,1,10,3,,219,,3,
21478,3,1,1,,1,,264,
21479,3,3,17,,1,,1,
21480,1,1,100,,30,,208,
21481,17,1,193,,80,,10,
21482,21,9,6,,3,,55,
21483,1,1,56,,1,,151,
21484,131,10,4,,1,,59,
21485,1,1,15,,24,,6,
21486,18,5,4,,1,,75,
21487,5,1,213,,44,,5,
21488,3,4,40,,271,,15,
21489,11,1,1,,1,,1,
21490,3,1,5,,113,,312,
21491,10,1,5,,1,,22,
21492,1,6,6,,44,,14,
21493,4,79,1,,32,,47,
21494,1,11,144,,63,,1,
21495,1,1,25,,182,,255,
21496,1,4,23,,131,,358,
21497,4,5,1,,31,,30,
21498,1,3,47,,4,,66,
21499,13,1,3,,18,,277,
21500,1,12,5,,1,,8,
21501,1,1,191,,273,,248,
21502,4,1,14,,1,,31,
21503,71,3,1,,8,,24,
21504,12,1,128,,113,,5,
21505,1,1,94,,1,,9,
21506,1,1,1,,273,,3,
21507,1,1,5,,12,,3,
21508,4,7,252,,100,,1,
21509,61,1,52,,78,,15,
21510,1,6,27,,51,,12,
21511,4,1,10,,1,,14,
21512,1,3,1,,253,,5,
21513,3,6,43,,14,,3,
21514,6,1,1,,15,,1,
21515,7,1,423,,1,,7,
21516,4,1,15,,1,,10,
21517,1,1,1,,1,,61,
21518,6,1,103,,3,,44,
21519,1,1,137,,1,,210,
21520,4,1,21,,3,,13,
21521,1,1,89,,1,,5,
21522,9,1,171,,1,,135,
21523,1,1,9,,1,,1,
21524,1,1,1,,11,,6,
21525,1,6,36,,47,,6,
21526,10,1,87,,362,,157,
21527,1,1,11,,1,,1,
21528,5,1,34,,1,,24,
21529,1,6,133,,82,,8,
21530,7,1,1,,5,,59,
21531,1,1,1,,1,,4,
21532,1,1,19,,61,,102,
21533,3,3,6,,199,,33,
21534,1,4,10,,1,,1,
21535,3,1,30,,1,,31,
21536,1,1,1,,64,,11,
21537,16,1,18,,3,,14,
21538,1,1,3,,1,,176,
21539,101,1,954,,1,,126,
21540,19,1,1,,1,,1,
21541,1,1,1,,1,,20,
21542,1,1,95,,32,,1,
21543,1,3,1,,196,,16,
21544,18,1,8,,3,,123,
21545,3,1,211,,4,,11,
21546,1,1,40,,73,,199,
21547,1,1,77,,1,,5,
21548,4,1,5,,5,,1,
21549,1,1,11,,103,,9,
21550,1,12,48,,9,,1,
21551,4,1,85,,4,,101,
21552,1,1,1,,1,,5,
21553,13,1,63,,1,,23,
21554,1,1,8,,1,,227,
21555,4,1,7,,1,,72,
21556,1,1,1,,45,,29,
21557,4,1,385,,40,,290,
21558,240,1,1,,3,,25,
21559,1,1,193,,1,,20,
21560,1,3,65,,3,,1,
21561,102,1,1,,83,,1,
21562,5,3,120,,11,,1,
21563,1,1,3,,5,,1,
21564,3,4,125,,4,,154,
21565,1,3,1,,47,,10,
21566,1,23,214,,4,,27,
21567,1,1,23,,175,,3,
21568,5,24,8,,14,,8,
21569,17,5,167,,1,,18,
21570,3,3,195,,246,,9,
21571,3,1,11,,13,,86,
21572,3,1,7,,15,,88,
21573,1,1,154,,23,,4,
21574,1,1,7,,40,,526,
21575,1,7,3,,100,,1,
21576,1,4,1,,4,,3,
21577,1,1,1,,4,,26,
21578,122,4,43,,3,,10,
21579,1,1,4,,34,,8,
21580,1,1,160,,154,,26,
21581,1,1,14,,1,,1,
21582,60,1,231,,10,,3,
21583,1,1,37,,19,,27,
21584,33,1,1,,3,,6,
21585,25,1,1,,4,,18,
21586,41,1,1,,1,,5,
21587,3,1,113,,1,,21,
21588,265,9,25,,7,,28,
21589,6,1,1,,1,,174,
21590,1,1,210,,11,,102,
21591,18,1,48,,1,,132,
21592,1,1,1,,67,,5,
21593,1,1,122,,14,,16,
21594,1,1,1,,86,,5,
21595,4,1,24,,1,,5,
21596,4,1,1,,4,,245,
21597,12,3,39,,7,,32,
21598,1,1,32,,1,,4,
21599,3,1,251,,11,,1,
21600,9,1,119,,1,,6,
21601,1,4,1,,1,,21,
21602,1,1,135,,21,,3,
21603,4,46,1,,148,,115,
21604,1,1,1,,202,,1,
21605,5,1,100,,1,,10,
21606,3,1,12,,3,,284,
21607,28,1,53,,1,,138,
21608,1,1,3,,3,,13,
21609,1,1,100,,21,,1,
21610,34,4,3,,11,,56,
21611,23,1,108,,43,,270,
21612,13,8,10,,3,,45,
21613,1,1,59,,1,,8,
21614,5,4,7,,1,,19,
21615,1,1,1,,17,,6,
21616,4,1,482,,1,,34,
21617,286,8,22,,7,,22,
21618,38,23,1,,20,,185,
21619,14,6,3,,1,,1,
21620,4,1,12,,1,,6,
21621,4,3,3,,3,,4,
21622,1,1,16,,43,,21,
21623,1,3,6,,1,,1,
21624,1,1,1,,23,,6,
21625,1,6,123,,8,,4,
21626,113,8,977,,1,,4,
21627,1,16,53,,1,,4,
21628,1,4,9,,60,,1,
21629,1,1,1,,150,,114,
21630,1,1,13,,53,,157,
21631,1,1,1,,59,,1,
21632,1,3,1,,20,,159,
21633,1,4,6,,69,,16,
21634,3,16,1,,4,,60,
21635,1,1,52,,87,,95,
21636,10,52,1,,12,,101,
21637,8,11,1,,12,,140,
21638,30,1,29,,1,,53,
21639,1,1,35,,1,,16,
21640,1,6,15,,9,,209,
21641,1,1,3,,1,,3,
21642,1,44,38,,1,,29,
21643,12,3,4,,265,,64,
21644,8,1,1,,1,,129,
21645,5,1,118,,1,,1,
21646,1,1,1,,16,,18,
21647,1,5,3,,25,,4,
21648,4,1,6,,3,,1,
21649,1,1,4,,1,,1,
21650,1,1,7,,1,,1,
21651,1,19,1,,4,,1,
21652,1,5,11,,1,,302,
21653,5,1,5,,3,,22,
21654,5,89,4,,1,,3,
21655,1,1,56,,1,,108,
21656,10,1,46,,14,,30,
21657,1,4,1,,1,,12,
21658,1,4,35,,4,,8,
21659,1,1,1,,6,,34,
21660,1,1,76,,31,,35,
21661,1,1,25,,21,,189,
21662,6,1,51,,31,,1,
21663,1,1,1,,33,,26,
21664,1,7,4,,27,,1,
21665,1,62,51,,29,,11,
21666,8,66,10,,40,,54,
21667,91,6,168,,1,,5,
21668,3,1,11,,1,,7,
21669,1,1,394,,8,,4,
21670,1,4,30,,1,,50,
21671,11,1,1,,1,,3,
21672,43,10,5,,123,,1,
21673,1,1,21,,214,,1,
21674,1,1,1,,15,,86,
21675,12,1,12,,42,,1,
21676,4,3,25,,1,,7,
21677,1,3,8,,65,,1,
21678,5,1,1,,1,,3,
21679,1,1,9,,27,,13,
21680,27,1,27,,3,,6,
21681,92,5,50,,6,,27,
21682,1,3,1,,1,,153,
21683,1,1,88,,248,,100,
21684,26,1,1,,4,,10,
21685,1,13,10,,25,,305,
21686,124,1,23,,54,,1,
21687,1,3,147,,10,,3,
21688,5,3,161,,1,,83,
21689,1,1,113,,40,,5,
21690,1,1,304,,1,,7,
21691,1,7,7,,334,,32,
21692,1,1,3,,3,,27,
21693,14,6,1,,33,,218,
21694,1,3,7,,1,,1,
21695,1,1,1,,4,,1,
21696,3,1,1,,10,,1,
21697,4,33,5,,18,,111,
21698,1,4,87,,3,,65,
21699,1,6,1,,7,,10,
21700,1,28,33,,112,,5,
21701,1,3,41,,9,,141,
21702,3,1,27,,246,,1,
21703,1,5,1,,211,,541,
21704,61,1,45,,1,,12,
21705,3,1,3,,10,,20,
21706,1,3,115,,32,,18,
21707,8,1,1,,137,,44,
21708,1,1,3,,6,,13,
21709,1,4,1,,92,,14,
21710,1,3,3,,1,,1,
21711,1,1,1,,94,,120,
21712,236,4,1,,19,,296,
21713,10,1,1,,1,,61,
21714,9,1,49,,27,,9,
21715,59,6,169,,1,,15,
21716,1,1,402,,15,,39,
21717,1,1,9,,14,,1,
21718,1,6,5,,7,,116,
21719,8,3,77,,125,,27,
21720,5,1,7,,1,,3,
21721,1,1,195,,1,,176,
21722,134,1,1,,5,,1,
21723,1,1,13,,60,,1,
21724,1,1,1,,1,,1,
21725,6,1,68,,16,,4,
21726,3,1,11,,21,,73,
21727,13,1,20,,1,,1,
21728,1,1,59,,8,,1,
21729,1,11,372,,1,,1,
21730,1,1,4,,40,,5,
21731,1,1,1,,5,,437,
21732,1,141,3,,57,,1,
21733,6,1,26,,148,,4,
21734,1,1,50,,114,,47,
21735,37,1,23,,3,,104,
21736,1,1,12,,1,,146,
21737,1,1,458,,237,,49,
21738,6,76,5,,5,,5,
21739,7,1,41,,1,,216,
21740,3,6,111,,1,,535,
21741,1,1,35,,1,,19,
21742,14,3,484,,1,,268,
21743,6,1,1,,34,,16,
21744,1,1,3,,134,,1,
21745,1,1,53,,44,,113,
21746,1,1,501,,53,,11,
21747,1,20,1,,3,,24,
21748,1,4,7,,3,,15,
21749,1,86,7,,25,,312,
21750,1,1,599,,3,,48,
21751,8,1,1,,1,,45,
21752,4,1,1,,1,,1,
21753,1,1,8,,4,,3,
21754,10,1,3,,8,,20,
21755,20,11,71,,1,,3,
21756,1,1,21,,1,,325,
21757,1,79,6,,8,,69,
21758,3,1,264,,1,,3,
21759,1,17,1,,341,,186,
21760,1,1,56,,130,,1,
21761,1,3,33,,4,,9,
21762,6,6,1,,3,,1,
21763,5,1,54,,1,,179,
21764,1,1,23,,1,,9,
21765,1,26,1,,1,,86,
21766,3,14,33,,70,,41,
21767,32,1,1,,1,,3,
21768,1,10,35,,3,,78,
21769,1,1,1,,103,,37,
21770,3,1,16,,36,,51,
21771,1,1,1,,1,,1,
21772,1,1,1,,4,,12,
21773,1,1,14,,3,,20,
21774,9,1,66,,1,,57,
21775,5,1,1,,22,,28,
21776,1,1,10,,210,,3,
21777,1,1,1,,1,,47,
21778,1,7,11,,8,,1,
21779,1,1,5,,1,,1,
21780,1,48,1,,1,,244,
21781,1,1,44,,1,,146,
21782,1,1,58,,45,,106,
21783,1,3,37,,60,,41,
21784,1,1,31,,1,,27,
21785,1,1,290,,1,,1,
21786,1,3,8,,1,,1,
21787,15,121,3,,1,,39,
21788,3,1,13,,11,,1,
21789,1,1,84,,6,,464,
21790,1,1,13,,11,,6,
21791,1,1,36,,12,,81,
21792,1,3,6,,3,,3,
21793,8,5,84,,83,,12,
21794,1,8,209,,1,,1,
21795,13,1,1,,71,,1,
21796,1,1,114,,58,,5,
21797,1,4,12,,122,,29,
21798,1,6,12,,12,,11,
21799,1,1,17,,404,,41,
21800,1,3,1,,1,,9,
21801,26,1,1,,1,,1,
21802,1,5,69,,66,,47,
21803,1,5,29,,1,,155,
21804,1,10,1,,223,,89,
21805,7,8,667,,161,,10,
21806,4,1,4,,1,,48,
21807,1,6,4,,26,,58,
21808,5,8,58,,11,,1,
21809,1,46,10,,1,,127,
21810,6,1,1,,1,,3,
21811,1,1,456,,7,,18,
21812,1,1,195,,1,,36,
21813,1,1,12,,327,,9,
21814,1,1,18,,192,,20,
21815,1,1,21,,4,,85,
21816,5,3,13,,9,,5,
21817,1,1,4,,70,,11,
21818,41,1,11,,1,,1,
21819,8,1,1,,108,,39,
21820,1,1,4,,1,,3,
21821,1,1,1,,19,,13,
21822,11,57,24,,18,,1,
21823,3,1,7,,11,,1,
21824,1,1,208,,5,,48,
21825,1,1,103,,3,,56,
21826,4,1,1,,7,,3,
21827,1,9,44,,1,,1,
21828,1,39,1,,1,,25,
21829,34,4,1,,10,,13,
21830,7,4,346,,60,,45,
21831,49,1,3,,11,,145,
21832,1,39,1,,33,,153,
21833,1,10,1,,7,,426,
21834,1,1,234,,1,,1,
21835,3,1,5,,4,,109,
21836,1,1,16,,13,,1,
21837,1,1,9,,25,,14,
21838,1,5,1,,36,,1,
21839,1,1,80,,1,,36,
21840,1,1,9,,19,,235,
21841,1,1,1,,3,,42,
21842,1,3,9,,32,,1,
21843,29,1,5,,9,,63,
21844,76,321,1,,372,,3,
21845,6,1,24,,144,,1,
21846,3,1,35,,1,,43,
21847,1,1,39,,183,,1,
21848,1,1,6,,77,,5,
21849,4,1,10,,1,,48,
21850,7,4,4,,5,,282,
21851,1,10,27,,1,,3,
21852,1,1,1,,3,,16,
21853,27,1,4,,114,,194,
21854,1,4,122,,12,,31,
21855,4,1,28,,8,,8,
21856,1,34,1,,6,,78,
21857,7,1,1,,25,,1,
21858,1,10,3,,3,,10,
21859,5,1,1,,9,,1,
21860,1,4,48,,7,,3,
21861,33,1,22,,1,,10,
21862,3,1,824,,47,,3,
21863,95,1,33,,1,,1,
21864,4,1,1,,3,,16,
21865,4,1,1,,39,,3,
21866,6,1,1,,4,,11,
21867,1,3,1,,248,,3,
21868,1,1,4,,1,,33,
21869,1,103,4,,1,,146,
21870,16,1,38,,1,,1,
21871,1,1,114,,12,,1,
21872,7,1,7,,3,,1,
21873,19,4,40,,111,,22,
21874,4,17,45,,328,,5,
21875,1,1,75,,1,,148,
21876,9,1,171,,14,,1,
21877,8,3,1,,50,,1,
21878,7,1,94,,3,,8,
21879,3,38,193,,1,,314,
21880,1,1,1,,38,,1,
21881,23,1,6,,8,,28,
21882,1,1,6,,15,,18,
21883,1,1,3,,1,,1,
21884,1,8,1,,50,,77,
21885,3,1,37,,1,,27,
21886,1,1,80,,4,,575,
21887,3,5,51,,8,,36,
21888,4,3,37,,203,,1,
21889,4,1,36,,13,,355,
21890,5,12,57,,1,,3,
21891,5,1,171,,1,,17,
21892,1,3,78,,130,,1,
21893,1,1,8,,81,,14,
21894,1,1,133,,1,,7,
21895,17,1,136,,6,,35,
21896,1,1,108,,6,,74,
21897,8,3,225,,62,,114,
21898,1,152,14,,1,,5,
21899,1,1,1,,1,,1,
21900,3,1,1,,31,,1,
21901,1,1,4,,6,,8,
21902,4,1,3,,1,,5,
21903,234,1,1,,1,,21,
21904,1,1,7,,1,,11,
21905,1,4,195,,1,,1,
21906,1,4,58,,25,,31,
21907,14,1,6,,4,,13,
21908,1,1,1,,1,,5,
21909,1,1,1,,1,,15,
21910,1,8,6,,394,,5,
21911,1,1,1,,13,,1,
21912,1,1,5,,47,,1,
21913,1,1,1,,68,,234,
21914,13,1,1,,1,,172,
21915,11,1,141,,1,,9,
21916,1,4,253,,60,,1,
21917,3,20,5,,217,,20,
21918,9,1,1,,12,,1,
21919,7,1,12,,3,,57,
21920,26,1,3,,1,,1,
21921,1,1,509,,72,,51,
21922,1,1,1,,7,,1,
21923,1,879,3,,1,,1,
21924,1,1,18,,1,,6,
21925,4,1,4,,1,,78,
21926,16,4,1,,85,,4,
21927,6,1,1,,1,,1,
21928,14,1,23,,306,,457,
21929,30,1,179,,27,,8,
21930,1,1,1,,1,,36,
21931,6,3,63,,14,,1,
21932,10,3,9,,3,,28,
21933,1,1,1,,6,,16,
21934,11,1,1,,28,,31,
21935,18,1,171,,3,,4,
21936,9,1,5,,7,,3,
21937,1,1,1,,117,,63,
21938,17,1,5,,82,,7,
21939,3,1,1,,1,,52,
21940,1,1,57,,1,,9,
21941,1,1,867,,11,,1,
21942,3,1,11,,1,,69,
21943,1,5,1,,1,,217,
21944,1,1,240,,1,,1,
21945,1,1,6,,1,,24,
21946,5,3,1,,3,,1,
21947,1,1,13,,3,,3,
21948,12,33,1,,17,,65,
21949,14,3,26,,6,,18,
21950,1,1,25,,251,,7,
21951,82,48,18,,178,,12,
21952,1,1,192,,95,,30,
21953,1,1,258,,1,,1,
21954,10,1,65,,1,,4,
21955,1,1,10,,15,,31,
21956,1,1,9,,1,,97,
21957,1,3,1,,3,,40,
21958,1,144,3,,1,,19,
21959,1,1,1,,20,,3,
21960,5,1,270,,3,,17,
21961,1,493,7,,54,,25,
21962,1,6,29,,6,,1,
21963,47,1,1,,1,,22,
21964,1,1,40,,130,,40,
21965,4,1,1,,5,,73,
21966,3,1,1,,4,,1,
21967,1,1,203,,1,,32,
21968,3,1,54,,68,,1,
21969,1,1,1,,1,,26,
21970,1,5,18,,1,,179,
21971,1,1,11,,36,,3,
21972,8,1,26,,42,,15,
21973,13,1,98,,1,,227,
21974,21,1,1,,1,,74,
21975,161,1,11,,23,,13,
21976,1,1,1,,145,,15,
21977,7,3,5,,5,,1,
21978,1,1,221,,215,,1,
21979,1,1,15,,1,,3,
21980,1,13,14,,29,,1,
21981,53,1,135,,12,,166,
21982,4,4,1,,4,,4,
21983,7,3,1,,1,,1,
21984,10,1,153,,4,,31,
21985,1,1,47,,51,,1,
21986,4,3,7,,3,,1,
21987,17,1,1,,1,,36,
21988,1,40,4,,3,,1,
21989,1,5,4,,3,,63,
21990,1,4,54,,3,,1,
21991,1,1,1,,3,,94,
21992,4,1,5,,136,,1,
21993,4,12,73,,1,,16,
21994,1,1,93,,3,,10,
21995,176,1,81,,26,,17,
21996,121,1,8,,1,,8,
21997,1,1,38,,86,,17,
21998,1,1,32,,20,,75,
21999,1,9,7,,14,,9,
22000,3,5,88,,4,,441,
22001,3,11,285,,3,,112,
22002,32,1,77,,151,,1,
22003,10,1,1,,3,,54,
22004,1,1,3,,1,,26,
22005,99,1,42,,16,,41,
22006,14,1,4,,4,,364,
22007,1,1,1,,49,,1,
22008,1,1,167,,4,,57,
22009,1,1,6,,9,,42,
22010,1,1,75,,1,,4,
22011,1,1,1,,15,,32,
22012,1,3,210,,1,,12,
22013,3,1,13,,1,,1,
22014,1,1,1,,21,,10,
22015,3,5,146,,120,,1,
22016,1,1,27,,7,,41,
22017,1,1,49,,18,,42,
22018,3,4,5,,1,,5,
22019,1,1,29,,1,,9,
22020,1,1,14,,1,,1,
22021,1,1,108,,1,,15,
22022,3,5,22,,32,,4,
22023,1,3,16,,1,,109,
22024,7,1,15,,1,,3,
22025,3,1,1,,172,,1,
22026,1,1,1,,9,,551,
22027,21,1,1,,59,,221,
22028,1,1,1,,1,,8,
22029,3,1,4,,1,,256,
22030,4,4,14,,225,,41,
22031,28,7,1,,66,,61,
22032,1,1,23,,3,,211,
22033,4,1,1,,1,,34,
22034,6,8,4,,1,,16,
22035,3,1,15,,5,,3,
22036,1,1,6,,1,,1,
22037,1,1,3,,255,,52,
22038,1,1,5,,15,,14,
22039,1,1,1,,1,,12,
22040,1,1,8,,1,,5,
22041,1,9,19,,6,,181,
22042,1,4,6,,15,,5,
22043,1,1,30,,1,,331,
22044,1,1,1,,1,,752,
22045,150,1,3,,3,,129,
22046,1,1,8,,116,,48,
22047,5,1,67,,1,,1,
22048,1,1,1,,1,,190,
22049,3,7,1,,46,,80,
22050,3,1,26,,5,,154,
22051,1,1,43,,217,,532,
22052,4,1,28,,416,,106,
22053,4,4,1,,41,,28,
22054,1,1,1,,3,,10,
22055,18,229,1,,1,,5,
22056,3,1,1,,16,,13,
22057,1,1,1,,232,,50,
22058,3,1,9,,4,,1,
22059,4,1,1,,1,,4,
22060,1,1,57,,8,,1,
22061,1,1,1,,3,,276,
22062,1,1,163,,1,,8,
22063,3,1,1,,1,,145,
22064,23,1,1,,1,,3,
22065,1,3,56,,1,,4,
22066,4,1,45,,5,,21,
22067,28,6,66,,3,,91,
22068,1,1,72,,1,,85,
22069,31,1,1,,108,,8,
22070,1,18,138,,106,,133,
22071,16,1,1,,3,,85,
22072,1,1,12,,88,,30,
22073,1,4,16,,3,,21,
22074,1,7,15,,101,,3,
22075,1,1,4,,1,,16,
22076,1,72,3,,37,,92,
22077,1,1,18,,11,,86,
22078,5,1,10,,112,,32,
22079,1,3,5,,1,,159,
22080,1,3,1,,6,,304,
22081,3,1,9,,1,,4,
22082,1,19,29,,170,,12,
22083,1,1,1,,168,,156,
22084,1,9,6,,24,,12,
22085,1,6,195,,93,,1,
22086,169,1,36,,24,,1,
22087,1,4,1,,1,,3,
22088,26,152,194,,295,,185,
22089,3,24,1,,1,,17,
22090,1,1,33,,1,,37,
22091,5,1,29,,1,,38,
22092,1,8,573,,4,,1,
22093,3,1,509,,1,,342,
22094,1,698,88,,72,,22,
22095,1,1,1,,44,,124,
22096,10,1,55,,1,,3,
22097,4,1,1,,9,,91,
22098,1,5,14,,1,,33,
22099,7,1,70,,34,,313,
22100,1,1,435,,119,,3,
22101,3,1,35,,9,,1,
22102,3,25,9,,1,,1,
22103,1,1,34,,6,,12,
22104,1,1,153,,1,,30,
22105,1,3,1,,1,,1,
22106,40,7,7,,1,,7,
22107,3,1,343,,3,,3,
22108,1,3,58,,1,,140,
22109,244,3,4,,33,,20,
22110,4,7,1,,1,,4,
22111,1,63,1,,21,,157,
22112,12,5,448,,101,,20,
22113,17,4,5,,21,,36,
22114,6,1,7,,1,,36,
22115,4,1,3,,1,,1,
22116,1,1,133,,4,,1,
22117,3,1,1,,13,,33,
22118,1,8,1,,27,,15,
22119,3,1,20,,9,,131,
22120,5,1,6,,1,,232,
22121,1,1,1,,1,,369,
22122,1,1,81,,20,,10,
22123,1,1,15,,42,,1,
22124,13,1,31,,1,,314,
22125,1,1,38,,1,,3,
22126,4,1,1,,24,,156,
22127,3,1,4,,124,,35,
22128,1,1,252,,1,,1,
22129,1,1,1,,1,,4,
22130,1,3,145,,23,,121,
22131,91,1,95,,5,,1,
22132,1,1,1,,78,,12,
22133,1,4,84,,71,,5,
22134,1,1,8,,18,,3,
22135,5,9,3,,1,,53,
22136,1,1,169,,15,,1,
22137,29,1,258,,160,,1,
22138,1,4,220,,44,,1,
22139,10,65,1,,5,,56,
22140,6,1,46,,129,,1,
22141,1,5,1,,1,,7,
22142,1,1,20,,9,,4,
22143,1,1,27,,10,,67,
22144,1,1,1,,1,,1,
22145,1,1,1,,617,,33,
22146,3,4,5,,1,,1,
22147,1,7,1,,7,,3,
22148,1,4,371,,1,,5,
22149,19,1,142,,7,,3,
22150,1,1,1,,15,,40,
22151,413,1,76,,1,,1,
22152,1,1,13,,1,,24,
22153,1,45,1,,23,,9,
22154,1,4,27,,6,,323,
22155,7,6,1,,1,,1,
22156,1,1,9,,4,,25,
22157,33,95,11,,367,,1,
22158,1,1,1,,31,,1,
22159,1,3,1,,15,,1,
22160,5,3,575,,1,,9,
22161,548,4,82,,3,,1,
22162,1,1,110,,146,,128,
22163,1,13,65,,38,,18,
22164,1,4,90,,317,,5,
22165,17,15,109,,1,,1,
22166,36,1,76,,6,,17,
22167,10,1,4,,6,,15,
22168,1,6,1,,1,,1,
22169,3,1,242,,356,,17,
22170,6,8,112,,121,,408,
22171,5,1,159,,1,,1,
22172,5,7,42,,5,,1,
22173,24,12,22,,108,,1,
22174,1,1,125,,3,,7,
22175,3,1,44,,5,,1,
22176,1,1,22,,24,,47,
22177,1,1,120,,23,,11,
22178,10,1,3,,3,,200,
22179,3,1,13,,4,,156,
22180,10,17,8,,48,,29,
22181,1,17,21,,31,,1,
22182,1,3,21,,383,,29,
22183,1,1,7,,1,,12,
22184,4,1,1,,3,,65,
22185,1,1,53,,10,,68,
22186,1,1,364,,1,,5,
22187,1,1,9,,1,,220,
22188,1,1,9,,1,,1,
22189,32,1,145,,1,,135,
22190,11,9,446,,214,,1,
22191,16,1,3,,1,,233,
22192,1,1,1,,1,,46,
22193,3,1,3,,26,,1,
22194,13,3,1,,165,,105,
22195,1,1,1,,1,,305,
22196,7,1,22,,1,,1,
22197,1,1,3,,8,,1,
22198,1,1,3,,28,,3,
22199,1,1,1,,1,,1,
22200,1,4,1,,1,,99,
22201,260,3,99,,262,,3,
22202,1,1,19,,165,,32,
22203,7,1,4,,1,,14,
22204,4,1,57,,96,,86,
22205,1,4,1,,4,,1,
22206,1,1,1,,1,,106,
22207,1,1,24,,29,,33,
22208,1,3,1,,4,,7,
22209,4,1,13,,29,,38,
22210,1,3,124,,168,,9,
22211,200,1,23,,4,,1,
22212,1,11,9,,87,,1,
22213,5,35,3,,74,,14,
22214,1,1,66,,1,,63,
22215,1,1,1,,12,,117,
22216,1,1,27,,136,,42,
22217,1,1,184,,23,,5,
22218,1,6,82,,4,,274,
22219,3,1,9,,1,,10,
22220,1,1,21,,1,,1,
22221,1,1,1,,1,,1,
22222,31,1,1,,1,,5,
22223,1,1,1,,92,,125,
22224,3,1,1,,1,,202,
22225,11,1,624,,41,,172,
22226,1,1,88,,31,,53,
22227,35,5,6,,6,,4,
22228,8,1,8,,4,,11,
22229,1,1,1,,1,,1,
22230,6,10,10,,3,,1,
22231,3,1,1,,51,,157,
22232,3,1,85,,22,,73,
22233,3,1,250,,268,,15,
22234,1,1,25,,8,,82,
22235,1,3,1,,1,,46,
22236,48,1,1,,1,,32,
22237,1,18,1,,1,,90,
22238,4,6,39,,1,,30,
22239,4,1,1,,4,,1,
22240,4,1,6,,74,,1,
22241,5,1,1,,31,,68,
22242,1,1,15,,143,,71,
22243,1,1,21,,1,,231,
22244,3,1,5,,1,,35,
22245,3,4,30,,1,,8,
22246,4,1,1,,76,,17,
22247,1,1,1,,24,,28,
22248,1,1,151,,8,,17,
22249,1,1,1,,4,,42,
22250,5,1,1,,1,,1,
22251,4,1,45,,3,,12,
22252,1,1,118,,1,,4,
22253,15,1,16,,30,,16,
22254,1,17,245,,257,,1,
22255,1,1,21,,122,,35,
22256,8,1,1,,1,,1,
22257,33,1,3,,5,,49,
22258,14,3,4,,100,,14,
22259,1,1,95,,1,,249,
22260,4,1,25,,1,,11,
22261,18,1,75,,1,,16,
22262,4,1,31,,25,,104,
22263,1,21,6,,28,,14,
22264,1,1,66,,8,,34,
22265,1,3,1,,4,,303,
22266,3,1,60,,3,,31,
22267,6,1,1,,1,,24,
22268,15,1,1,,1,,21,
22269,1,3,4,,41,,54,
22270,3,1,29,,3,,18,
22271,34,3,78,,1,,1,
22272,1,3,182,,1,,1,
22273,1,1,1,,1,,60,
22274,1,1,14,,1,,36,
22275,3,3,17,,7,,3,
22276,12,3,22,,1,,1,
22277,1,1,388,,4,,1,
22278,1,5,58,,1,,10,
22279,1,1,1,,205,,114,
22280,4,1,1,,1,,18,
22281,1,1,170,,9,,301,
22282,3,4,53,,74,,471,
22283,1,1,73,,1,,26,
22284,4,1,166,,118,,39,
22285,1,1,46,,1,,236,
22286,5,1,1,,76,,1,
22287,49,1,1,,19,,100,
22288,1,1,4,,360,,1,
22289,3,1,1,,64,,7,
22290,4,1,3,,105,,1,
22291,76,1,1,,22,,35,
22292,1,1,3,,1,,53,
22293,1,1,38,,3,,51,
22294,1,1,3,,1,,34,
22295,1,4,29,,1,,123,
22296,1,34,81,,1,,3,
22297,1,1,67,,6,,14,
22298,450,1,1,,1,,1,
22299,1,1,1,,75,,1,
22300,4,44,80,,1,,155,
22301,1,1,5,,17,,66,
22302,1,7,56,,1,,7,
22303,1,10,40,,117,,11,
22304,6,9,1,,1,,3,
22305,1,5,515,,502,,294,
22306,1,1,4,,1,,3,
